,Unnamed: 0.1,Unnamed: 0,title,date,stock,Text_Cleaned,Score,label,score
595269,595269,606131.0,10 Biggest Price Target Changes For Wednesday,2020-06-10 08:14:00-04:00,HD,10 biggest price target changes for wednesday,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998117089271545
595270,595270,606132.0,"UBS Maintains Buy on Home Depot, Raises Price Target to $280",2020-06-10 07:33:00-04:00,HD,ubs maintains buy on home depot raises price target to dollars 80,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.9995660185813904
595271,595271,606133.0,Stocks That Hit 52-Week Highs On Friday,2020-06-05 10:30:00-04:00,HD,stocks that hit 52 week highs on friday,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.9989919066429138
595272,595272,606134.0,Stocks That Hit 52-Week Highs On Thursday,2020-05-28 10:39:00-04:00,HD,stocks that hit 52 week highs on thursday,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.9955268502235413
595273,595273,606135.0,"The Street Deconstructs Home Depot, Lowe's Earnings",2020-05-25 15:12:00-04:00,HD,the street deconstructs home depot lowes earnings,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",negative,0.9952366352081299
595274,595274,606136.0,"Barron's Picks And Pans: Dropbox, Slack, Starbucks And More",2020-05-23 13:16:00-04:00,HD,barrons picks and pans dropbox slack starbucks and more,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.999873161315918
595275,595275,606137.0,"Bulls And Bears Of The Week: Carvana, Comcast, Walmart And More",2020-05-23 12:30:00-04:00,HD,bulls and bears of the week carvana comcast walmart and more,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998863935470581
595276,595276,606138.0,Climate Change: Up And Down Pattern Continues As Week Advances And Powell Awaited,2020-05-21 09:44:00-04:00,HD,climate change up and down pattern continues as week advances and powell awaited,"{'neg': 0.084, 'neu': 0.916, 'pos': 0.0, 'compound': -0.0258}",neutral,0.9972060322761536
595277,595277,606139.0,"Morgan Stanley Maintains Overweight on Home Depot, Raises Price Target to $245",2020-05-21 08:00:00-04:00,HD,morgan stanley maintains overweight on home depot raises price target to dollars 45,"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.3612}",negative,0.9821286201477051
595278,595278,606140.0,Chop Chop: Strong Earnings Lift Markets After Tuesday Thud; FOMC Minutes Ahead,2020-05-20 12:48:00-04:00,HD,chop chop strong earnings lift markets after tuesday thud fomc minutes ahead,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.5106}",positive,0.9996600151062012
595279,595279,606141.0,"UPDATE: Nomura Maintains Buy On Home Depot, Raises Target To $252 Notes 'Overall, we believe HD is well positioned to emerge from the pandemic as a retail winner even if the current double-digit comps in early May naturally fade'",2020-05-20 11:41:00-04:00,HD,update nomura maintains buy on home depot raises target to dollars 52 notes overall we believe hd is well positioned to emerge from the pandemic as a retail winner even if the current double digit comps in early may naturally fade,"{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.7096}",positive,0.9996732473373413
595280,595280,606142.0,"UPDATE: Raymond James Maintains Outperform On Home Depot, Raises Target To $250 Notes 'We believe that HD's 1Q20 EPS report demonstrates the agility of the company, which is particularly notable given its size'",2020-05-20 11:19:00-04:00,HD,update raymond james maintains outperform on home depot raises target to dollars 50 notes we believe that hds first quarter 20 eps report demonstrates the agility of the company which is particularly notable given its size,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.9996941089630127
595281,595281,606143.0,"UPDATE: Piper Sandler Maintains Neutral On Home Depot, Raises Target To $244 Notes 'Executing Well as Consumer Demand Shifts Toward the Home; Maint. Neutral on Valuation'",2020-05-20 11:16:00-04:00,HD,update piper sandler maintains neutral on home depot raises target to dollars 44 notes executing well as consumer demand shifts toward the home maint neutral on valuation,"{'neg': 0.052, 'neu': 0.874, 'pos': 0.073, 'compound': 0.1531}",positive,0.999672532081604
595282,595282,606144.0,"Stifel Maintains Buy on Home Depot, Raises Price Target to $260",2020-05-20 09:37:00-04:00,HD,stifel maintains buy on home depot raises price target to dollars 60,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.9995788931846619
595283,595283,606145.0,"Wedbush Maintains Neutral on Home Depot, Raises Price Target to $230",2020-05-20 09:19:00-04:00,HD,wedbush maintains neutral on home depot raises price target to dollars 30,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.999434769153595
595284,595284,606146.0,"UBS Maintains Buy on Home Depot, Raises Price Target to $265",2020-05-20 08:40:00-04:00,HD,ubs maintains buy on home depot raises price target to dollars 65,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.9995593428611755
595285,595285,606147.0,"Credit Suisse Maintains Outperform on Home Depot, Raises Price Target to $255",2020-05-20 08:27:00-04:00,HD,credit suisse maintains outperform on home depot raises price target to dollars 55,"{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.3818}",positive,0.999675989151001
595286,595286,606148.0,10 Biggest Price Target Changes For Wednesday,2020-05-20 08:16:00-04:00,HD,10 biggest price target changes for wednesday,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998117089271545
595287,595287,606149.0,"Nomura Instinet Maintains Buy on Home Depot, Raises Price Target to $252",2020-05-20 07:44:00-04:00,HD,nomura instinet maintains buy on home depot raises price target to dollars 52,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.9996013045310974
595288,595288,606150.0,"Raymond James Maintains Outperform on Home Depot, Raises Price Target to $250",2020-05-20 07:17:00-04:00,HD,raymond james maintains outperform on home depot raises price target to dollars 50,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.9996776580810547
595289,595289,606151.0,"Piper Sandler Maintains Neutral on Home Depot, Raises Price Target to $244",2020-05-20 06:30:00-04:00,HD,piper sandler maintains neutral on home depot raises price target to dollars 44,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.9995614886283875
595290,595290,606152.0,Tuesday's Market Minute: Big Box Works Around Covid-19,2020-05-19 14:46:00-04:00,HD,tuesdays market minute big box works around covid 19,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998921155929565
595291,595291,606153.0,"Who Could Win, Lose As US Homebuilding Starts Decline: Home Depot 'Performing Well' During Coronavirus Crisis",2020-05-19 11:25:00-04:00,HD,who could win lose as us homebuilding starts decline home depot performing well during coronavirus crisis,"{'neg': 0.275, 'neu': 0.486, 'pos': 0.239, 'compound': -0.2263}",negative,0.9903247356414795
